Supply_MBD,Geopolitical_Risk,USD_Index,Demand_MBD,Twitter_Buzz,Crude_Oil_Price
99.27989878419666,36.2412951864749,100.29212243424794,98.44579929830955,478.99065914520713,44.63619445181118
110.03532897892023,76.02676493597254,86.20630256788442,106.75353214776759,485.9107695569746,66.46518967143336
103.61636025047635,2.424955374345831,89.08370743667112,84.46028296228144,432.77747444828617,11.281678730981955
93.54880245394875,12.491191410184708,84.8038391111995,110.2364025556849,454.0674026757901,65.2436939422704
103.61395605508415,5.554261560153522,93.65296582777721,96.73593681136809,449.7929616623966,29.26415928060663
115.38036566465969,5.032151429578043,98.58771127897981,94.58495144042064,461.61012174479356,8.50526773079492
99.64173960890048,85.69059781708971,102.51178526048014,89.90316499791867,498.2657556306609,46.10191149775106
115.64643655814007,70.66212807862235,95.37047390209888,84.76114662507385,511.710736626826,25.056428467482633
73.80254895910255,47.94320907964519,103.14307772785646,104.58536467169532,577.5250246407038,81.30051271718581
108.21902504375224,10.685581904449146,88.09949270892554,98.58654373750723,450.08229796306046,27.418499507767926
100.87047068238171,49.6699716365664,86.48308780322422,87.68031280207157,549.2161199238292,41.830778251976405
97.00992649534132,47.873705307276005,94.72226150551691,87.63936982349107,489.3005577887246,41.56011076716036
100.91760776535503,18.146985121091504,96.92032724469654,95.31372240567897,497.52681451737834,36.6437696171454
80.12431085399108,43.95131327455933,94.83652625952953,111.35217220231515,533.7409746083301,91.21373679227669
97.80328112162488,40.45196870533997,84.66278949980062,95.92326918909116,443.86389892188504,58.20756482027625
103.57112571511746,61.96915970716943,94.55439980243605,85.97485637505515,519.1204873092025,33.7055523368586
114.77894044741517,63.87427143589674,88.47765249747573,96.03405548731244,508.3226104106528,40.56605937062613
94.81729781726352,5.4850969674324075,98.3483627441502,95.81821144201864,524.6225632004075,36.11288818642454
91.91506397106812,38.08664884802065,96.83299123048424,76.42490685646743,514.4584321953909,24.064518709480517
94.98242956415463,62.960131655709404,90.30060106836322,97.5656410678575,622.7650069955447,60.58394146144114
109.15402117702074,50.810489599428685,92.43066541331653,96.15252375833057,468.1130007874342,44.05324478336692
103.28751109659684,85.79249427764391,89.70393239055524,103.56965091850735,473.45015224990914,78.10358892290054
94.70239796232961,66.21066953027555,94.68660451363414,112.79164875956276,468.8429736787618,84.40289168122295
105.13267433113356,17.130508281061537,99.77571160250619,107.01252023638206,472.22614404198725,42.57861578794471
100.9707754934804,7.986305992642555,90.07136976832228,95.84889047556136,468.13064363467413,35.22792226241298
109.68644990532889,64.59950854242524,97.52023257758923,89.14779273006664,559.4508265553776,30.703587861075768
92.97946906122648,3.6246197436205594,92.3487119081378,118.58687842599889,571.0252123994927,72.2249176749283
96.72337853402232,58.99178254607287,91.03563583868828,98.4737474721159,471.46268531252616,60.39590121101145
96.07891846867842,94.0827939010708,94.46484820022721,98.11143433530357,458.38222134478855,73.85702612781348
85.36485051867882,57.971943609712014,89.82378838790314,97.80699930311998,523.5707778193203,79.12061212360577
102.96120277064576,39.42882269444567,92.23175347326409,99.58467808614284,472.38884778595144,49.440500567389655
102.6105527217989,64.68553362579297,89.01061053705575,96.84511670460846,531.6465908877756,55.68889381516827
100.05113456642461,46.36703615866015,104.82362566458195,93.41070394495812,510.146151042565,37.05770450147117
97.65412866624852,55.01606214227756,95.17631775985865,93.62512847007686,424.2127942501384,40.57248109275095
85.84629257949585,94.20501606887599,91.50137246003708,97.73797383827201,577.3752600665031,91.51861522265004
95.79354677234642,39.22416114227665,96.0698995536711,93.65260183092988,589.7938836547761,39.141250097218595
96.57285483473231,96.1578658185675,94.43835975154585,92.29723373858269,469.3605654757807,64.3835605081762
91.9772273077838,90.6297135536503,93.89515200233389,98.85144182153518,480.6149220032008,75.6812440986768
98.3871428833399,20.383322344140346,98.07083350021712,95.96018226063316,514.2932695362452,31.68831964126159
104.04050856814538,7.86676878664138,98.78753855023652,110.0319439086615,516.7228394993513,47.79846261782069
118.8618590121053,10.977022136365239,92.34749426194736,76.79224153285591,532.9272136336415,-18.336158674189942
101.74577812831839,2.803960739503423,92.1209087967766,106.7320548153797,600.5102269383175,46.46751737265973
102.57550390722764,10.349853114836911,93.62474151424178,107.96868153998103,491.1526386252975,47.96180391920216
99.25554084233833,68.61767056821932,83.49039417632207,81.4128781407348,460.0851377730773,45.09854356819565
80.81228784700959,8.04767619756267,87.42404468900725,95.25849924735721,431.03403859927363,59.42330385562434
99.73486124550783,32.578587399082366,101.83437133722262,95.02847307203366,463.45349800290404,30.57583733073024
100.60230209941027,84.642655785976,103.22483856750642,86.73990644225744,498.34365135631015,43.653089062820506
124.63242112485287,3.3039216378467606,93.75481980221811,91.777466499273,589.7278931758893,-7.0562625370336844
98.07639035218878,81.63237977630465,97.88278481527882,89.11539323627338,474.1194350481914,45.65839979410309
103.01547342333612,28.903622702566594,96.55625077271768,112.01816354738898,511.18939758194495,57.44078019303488
99.65288230294756,12.698317934543969,110.3944040422762,105.48542714517968,499.1788551963624,39.91076526613202
88.31321962380468,69.97697937105092,100.59787455717289,108.17244075995328,559.4196636724042,86.34595492038686
111.4282281451502,63.26534183120852,94.36041204259617,103.77337651234588,626.3466212936811,50.71804168952149
107.51933032686775,87.86972933917824,90.22229779699788,88.96758583026217,473.45656135398394,46.350462738269655
107.91031947043047,73.7720333365847,86.96776839871214,93.80383786976181,475.5280278740889,50.18306690213819
90.9061254520526,80.54461210810001,96.01731817933612,101.91499648982334,552.2080438534535,85.41937844272552
114.02794310936099,28.921422684559342,91.21824627357849,88.22297752886443,534.0945744813156,15.240712973719067
85.98148937207719,18.56651483419256,87.88873145201163,103.7039874413791,592.3353662868017,70.78393962921692
105.8685709380027,75.31086041244498,91.76713557878736,96.07739681473493,529.1964092662982,56.875296160542774
121.90455625809979,80.87663918745913,89.59225998192802,95.00143353960323,482.035395460647,37.609897966205864
90.09463674869312,99.06000905806665,103.43570817536282,103.68767974562793,529.5327415346154,83.51626616548445
94.33702270397228,41.84915001423122,99.40819878474726,101.55410649188832,555.4351790291454,55.75078392370548
100.99651365087641,37.82979049348553,94.96013679341691,95.11227067344736,541.0241090598682,40.421592613537825
94.965243458838,77.8648831134577,102.39972069445012,107.27463842691398,525.3637015553649,76.06817547005883
84.49336568933867,34.73955048504877,95.38684153823809,89.35149337920082,553.3337344794577,52.4044368359348
100.68562974806028,93.1449752347529,90.69357899335868,102.92748485555411,558.4647795222836,78.42743614229497
89.37696286273895,85.98286243245816,102.61562038634828,102.74481006374707,569.1079495518763,81.36342855588524
104.73592430635182,43.47040871012682,97.69455021842329,95.52362848548808,532.4354943794822,36.59270712959628
90.80575765766197,75.33623571135824,89.81376922836772,100.60906417793694,491.6440959841573,80.46607155050845
115.4993440501754,75.69974453438356,94.04830660958196,87.99109138891758,507.3356843216661,22.434074695657443
92.16746707663764,11.209263014757328,90.62190873307621,105.39221615365521,560.3254483254178,62.222524982067064
96.77938483794324,90.3527377612771,88.08600134517832,96.52078290845608,459.1532164506382,75.3576720132144
108.1351721736967,51.01998487233786,99.63088773765821,93.81821583584768,518.433665443645,34.662431233723005
87.69135683566044,82.81928914466643,104.54708320235065,106.39207380669511,480.33305938363196,75.15976546865511
102.2745993460413,32.68491050203056,88.00716213090429,92.36525047565793,501.43724114674086,44.75171510866831
113.07142754282428,89.65679962112385,97.81484618345286,86.73230962909152,563.9225931303649,31.604825409469868
83.92516765438772,39.53096619468215,91.74678715439086,85.54696661180877,509.55495340099515,53.34975393702061
101.84633858532304,2.0729274965495375,92.56437308117651,102.84807961076511,502.32182740780746,35.71446786606202
102.59882794248423,90.6328156655071,92.03803037880566,87.75656518002974,432.0071929510041,52.97727791740956
107.81822871777311,10.037381001827223,90.68004615160092,112.03835345587491,537.3126783013611,46.98632451241382
87.63049289121918,32.61205012145108,95.24260813972414,81.34456473693022,532.2742090570538,31.839682290646017
86.79543386915724,95.05613473802968,90.84524941794481,111.5716509463203,608.162736165273,114.29130419894814
105.21941565616898,95.11010754681806,96.3522841288992,99.68813973762094,484.61108825235,63.65907933234648
102.96984673233186,57.770350924205324,94.74880945275432,97.22629510503685,510.95751638319695,50.2370180057749
102.50492850345877,63.55188400481013,93.80525976566796,93.6406473055284,512.4691841855378,50.441805735598024
103.46448209496975,45.39610667585366,90.462181689792,101.19308891481657,578.8726639881737,54.907997840686825
93.1997527842151,30.02786639810839,92.11614334715834,97.69892238060122,495.23522338065237,53.47816882679112
102.32253697161003,33.53778999162168,98.77695612912878,106.82641505613218,513.951076288517,52.94101231901055
102.93072473298682,67.5793271516268,97.5045859381219,98.91382118929631,530.3948254858269,61.09217097022833
92.85648581973632,75.48507841433032,90.11222377600724,99.20241409169502,509.33045615781793,75.30723410768454
118.65774511144757,79.366325328859,95.49666152714613,95.09110230228916,477.6783192724736,36.19985736966825
104.73832920911788,79.17219613666083,98.75693561685894,97.54443501023147,509.70449964491536,56.44595061360576
88.08696502797352,10.029404201820347,86.65297359439315,100.46241415113647,553.6815874929886,62.99522379722404
106.5655360863383,49.94761016555557,97.71680096189968,84.318652858747,448.674235029447,23.96603019789818
90.25318329772679,6.698317241647784,91.68688120527077,87.2145166231543,506.6484837073438,33.76396757598934
107.87084603742451,55.40335935004982,97.8529933429658,103.94611275218172,464.99395925304134,46.924088210819015
111.58595579007404,44.71151963596432,91.18370421728741,99.36692350502354,559.7523314462421,44.985177386905555
91.7931768164829,88.88271409307168,85.9755894966774,96.52813330917857,423.8406547608113,77.97396564481909
109.63376129244321,35.74058624265579,86.86228781058419,98.14747146452315,472.0539076364206,41.37500429016492
104.12780926936499,12.58963462633298,95.24042473330691,100.78065364289337,518.860593753226,32.79829585493166
108.2206015999449,15.15617652323075,96.2986125086074,93.68192255752511,578.276201461717,19.489327478981163
118.96792982653947,76.38955254002975,90.47841687447796,91.7735621967815,496.7124869463506,34.05820225066487
97.5461188399713,62.203588268309844,98.19296229388686,99.56676204078146,472.24002366534006,59.58593757177189
92.4626383564251,11.011144936156235,86.6923996886552,90.17301777907974,594.0578534720295,40.620661127153696
91.10485570374476,9.326573805384745,94.66960100676341,101.26602204571577,427.5993049791878,55.40928874799906
91.84189715034562,70.39594401445288,88.94491900118771,84.37933116609727,390.0597021689959,54.72176547810411
99.22898290585896,8.203537630055159,91.7408194609892,106.23324509860515,522.0007225026666,49.43137773823574
103.41151974816644,82.36414586974527,95.23699335658208,101.78077985930435,474.89728878236946,68.22567125865433
102.7669079933002,70.91798048849313,90.69793317358024,100.048237874511,448.93835914346437,66.12932434311324
108.27183249036024,9.053529283548077,93.07722227885087,105.8615278715641,535.4178223649676,34.34290326384143
100.13001891877907,9.398933694434,100.0314640460722,111.32379555570061,512.19003568856,52.35627308148145
114.53534077157317,98.67731827161637,92.11554065238425,106.11496052014505,471.7960684631636,69.61204486800162
97.35343166762044,38.05280877985591,99.1784605603257,83.27300614934684,435.9847800664553,23.07105577647756
127.20169166589619,37.6935725596222,89.35146572671191,87.76338426611439,543.6228664140073,6.726423282510369
106.25667347765007,81.46715715849275,97.64902088957642,93.00145137843457,532.510058897933,46.011648285110155
91.42842443583717,94.777609161002,102.2078431032895,98.20872840168667,495.04120681103086,74.1204818217092
89.29107501938887,98.61410531846421,82.64177749936356,102.14127216375299,592.3318498023833,98.87562287740604
104.82472415243186,75.58444034063523,91.01552372264761,92.19404949477227,446.49576168369236,49.969499560120596
97.7653721467415,38.24969896756066,97.8853606359027,99.49413411581662,423.72374145376307,45.62552041525162
107.14000494092092,9.266570953168207,93.98477306978504,91.95693654117342,465.4045965059378,13.566056160311401
104.73237624573545,77.93754467681624,96.85572936685655,93.10785757606442,497.72069918222513,52.45688443613026
99.27171087343127,56.2820207238447,91.9800740664209,86.74671122521423,512.1669724661346,37.381878781150014
91.53206281931595,42.99797891545065,95.4329489373645,90.61413403111277,487.9381971071835,43.96138103140975
84.85152775314135,90.72908412437886,94.2216138230396,87.18652315506932,517.6027698257149,63.41212367934308
95.53485047932979,12.008550748308982,100.83891030829903,90.19301397618133,437.4230287904778,22.863107198692123
108.56398794323472,49.769885324795055,96.27210421650607,106.42913437286272,572.188230203663,48.28791740390307
102.14093744130204,2.1240108319744877,96.68801331037601,90.40480888934445,495.89244108037155,21.463327569352323
87.54261221288012,47.3974035574185,92.94061516938767,119.05905651869912,555.8647915794064,101.17337067807773
101.73180925851182,6.574024292501898,92.56196887963753,101.94654320704711,517.1362673188852,37.35722727811407
103.85317379728836,12.76297371053912,92.8372090609019,99.47868898955899,522.8376609576892,42.186954579119515
91.16142563798867,12.635098430933382,96.97226071189148,91.13313775855029,528.4883640116102,37.72752313607398
101.53725105945527,65.27181990949029,92.89507759589868,103.60247903527193,522.3854280008658,64.37718901811286
100.58208718446,74.85844304727691,96.44887428448206,93.39489739009781,532.1361379933772,44.67990211049912
88.57029702169376,58.7535077446188,105.37700399322719,98.97607851716289,566.4576265066215,68.25238897074982
